FEEDERID,เปลือย,หุ้ม,Ratio
WPT03,11216.59807,6777.143573,1.655062778
WPT04,111186.667,9627.368167,11.54901994
WPT05,0,138.5910114,0
WPT06,0,143.390597,0
WPT08,209018.1267,33385.51946,6.260742082
WPT09,0,103.1908303,0
WPT10,0,134.4520933,0
WRA01,15694.56284,21574.27297,0.727466592
WRA02,347127.6316,69486.57796,4.995606947
WRA03,31483.8315,21754.48342,1.447234158
WRA04,20186.6628,25147.80046,0.802720812
WRA05,13730.0419,36619.8318,0.374934598
WRA06,77132.39677,50524.91292,1.526621073
WRA07,269354.416,32358.79214,8.323994754
WRA08,2051.932413,4347.70942,0.471957119
WRA09,12824.35819,19387.34894,0.661480754
WRA10,7573.046405,20441.80945,0.370468496
YTA01,5851.98023,17831.91737,0.328174481
YTA02,102590.5995,110559.7041,0.927920352
YTA03,72861.03823,46688.03818,1.560593271
YTA04,124184.3869,27622.78231,4.49572333
YTA05,132007.1366,43928.92423,3.005016373
YTA06,22298.41643,41875.71611,0.532490391
YTA07,73857.37622,66775.32917,1.106057838
YTA08,284240.7733,43030.40246,6.605580174
YTA09,425873.4632,32470.49552,13.1157057
YTA10,97792.90852,25866.01309,3.780749209
YTA11,15045.79875,11402.56168,1.319510402
YTA12,15710.02596,14090.51781,1.114936028
BNN01,253056.0916,22436.50348,11.27876685
BNN02,6564.923032,9014.257573,0.728282166
BNN03,169521.6518,53266.53176,3.182517167
BNN04,100484.17,102646.8322,0.978931038
BNN05,25308.01439,8195.827268,3.087914565
BNN06,194146.8553,50624.51693,3.835036206
BNN07,60637.07535,47366.27294,1.28017409
BNN08,3.439894627,122.7662878,0.028019864
BNN09,79410.12801,20202.13333,3.930779325
BNN10,151636.2517,35407.49396,4.282603336
BRA01,67229.08244,39905.65693,1.684700557
BRA02,23575.2818,50040.32138,0.471125707
BRA03,644.2204553,12257.42472,0.05255757
BRA04,15229.41692,38283.84574,0.397802693
BRA05,92247.24522,59021.4325,1.562944871
BRA06,32281.87304,8387.128643,3.848977929
BRA07,146461.852,61562.44272,2.379077982
BRA08,2836.272904,22943.96066,0.123617406
BRA09,164488.9747,33145.6039,4.962618124
BRA10,222707.1861,46981.50097,4.740316541
BRA11,12952.56003,20094.30041,0.644588752
BRA1C,0,4.836688951,0
BRA2C,0,5.320921451,0
BRU02,3221.973406,14967.77603,0.215260664
BRU03,150733.8115,23020.18316,6.547898011
BRU04,15426.82631,13753.48232,1.121666931
BRU05,189708.9643,62557.60484,3.032548397
BUY01,152092.998,51085.91094,2.977200469
BUY03,0,143.8875381,0
BUY04,254387.902,46581.80867,5.461099714
BUY05,150737.0588,51323.579,2.936994297
BUY06,145322.356,19682.20223,7.383439836
BUY07,73357.37848,48847.61047,1.501759815
BUY08,0,165.9752192,0
BUY09,160183.4085,55331.8549,2.894958226
BUY10,11526.87016,27188.80243,0.423956524
CAN01,0,562.9433688,0
CCI01,8321.495847,23750.28589,0.350374555
CCI02,29728.76452,72554.64985,0.409743064
CCI03,48774.13494,69965.84466,0.697113501
CCI04,19405.17253,12811.56841,1.514660181
CCI05,3905.764464,30218.99049,0.129248674
CCI06,4643.40729,37651.9112,0.123324611
CCI07,491.0117058,11095.62595,0.044252727
CCI08,20792.71444,24871.14442,0.836017599
CCI09,20322.36479,35453.10997,0.573218113
CCI10,38877.98003,13413.49603,2.898422599
CCI1C,0,4.018997447,0
CCI2C,0,3.640655692,0
CCU01,2720.095299,13714.23449,0.198341023
CCU02,14186.98913,5133.616356,2.763546814
CCU03,2819.10667,10240.52993,0.275289139
CCU04,1906.959927,11726.32746,0.162622094
CCU05,66619.41602,30961.23812,2.151703875
CCU06,19785.14182,3715.152391,5.325526314
CCU07,17991.06402,12296.33462,1.46312414
CCU08,3599.459388,11595.49453,0.310418791
CUM00,0,3.744847126,0
CUM01,73906.23644,48165.25222,1.534430591
CUM02,144678.7452,48921.90908,2.957340544
CUM03,75100.72616,44349.71644,1.693375566
CUM04,62033.93939,73370.9306,0.845483884
CUM05,152367.5375,41438.0417,3.676996577
CUM06,127928.4073,52817.08023,2.422102977
CUM07,41545.75886,23245.26583,1.787278286
CYA01,44223.15084,32320.61547,1.368264502
CYA04,81479.90025,56266.40802,1.448109149
CYA05,79037.3532,56413.93377,1.401025384
CYA06,1039.252677,15094.83426,0.068848234
CYA07,19350.28864,26660.01439,0.725816887
CYA08,134775.039,29697.41203,4.538275551
CYA09,10839.46077,18701.17482,0.579613895
CYA10,173044.3231,59775.56371,2.894900731
CYU01,104710.329,68727.70714,1.523553358
CYU02,176221.7032,51279.90475,3.436467053
CYU03,11805.17242,39462.85055,0.29914647
CYU04,149739.9051,170379.9352,0.878858798
DTA02,113053.7524,31075.8314,3.637996067
DTA03,32643.22162,31197.91892,1.046326894
DTA04,115422.6851,42554.77947,2.712331881
DTA05,162270.6732,36003.0185,4.507140788
DTA06,104.9349713,31851.43662,0.003294513
DTA07,304579.5501,78228.92418,3.893439074
DTA08,154746.3628,39061.47086,3.96161126
DTA09,72349.14306,44791.80654,1.615231638
DTA10,109478.1894,16086.93391,6.805410528
HTA02,189.0625604,15046.72152,0.012565034
HTA03,2537.769085,11153.90287,0.227522968
HTA04,21.21471468,5428.49452,0.003908029
HTA05,66.61882757,12809.09387,0.005200901
HTA06,1396.262864,1594.761268,0.87553096
HTA07,23517.12336,34526.5354,0.681131862
HTA08,583.0206852,6679.64973,0.087283122
HTA09,586.2876948,2298.697599,0.25505212
HTA10,198.9209054,5404.080549,0.036809389
HTL01,154015.484,26683.56097,5.771923925
HTL02,0,93.9315286,0
HTL03,59896.4675,52218.65845,1.147031909
HTL04,10387.75441,11523.56529,0.90143581
HTL05,157398.7074,48204.03722,3.265259852
HTL06,160786.4895,48888.08358,3.288868733
HTL07,173548.7298,16225.11185,10.69630407
HTL08,15448.96952,2400.659997,6.435300935
HTL09,147114.8153,48275.7161,3.047387531
HTL10,0,81.94576524,0
HTL1C,0,10.92876664,0
HTL2C,0,9.47200846,0
KGA01,148972.4683,37744.31123,3.946885329
KGA02,18749.39293,56677.5848,0.330807902
KGA03,209774.2345,27184.52089,7.71667948
KGA04,67117.55509,30838.83359,2.17639733
KGA05,64453.95403,54999.30844,1.171904808
KGA06,116297.3075,64511.69736,1.802732097
KGA07,51561.13671,31463.61153,1.638754555
KGA08,110641.8474,17584.71025,6.291934634
KKR02,172317.4935,53841.79653,3.200441006
KKR03,3565.293892,7989.603375,0.446241662
KKR04,0,69.49364559,0
KKR05,106699.9002,33325.71167,3.201729081
KKR07,70632.81262,19041.20575,3.709471635
KKR08,0,174.5720528,0
KKR09,1583.271962,8502.818304,0.18620555
KKR10,0,8671.030154,0
KON01,60470.52401,12841.4712,4.709002812
KON02,27101.75218,23687.46536,1.144138969
KON03,70131.90249,23511.77249,2.982842
KON04,76126.34052,25564.16858,2.977853173
KON05,116167.9513,28048.45363,4.141688266
KON06,68636.89778,31073.81084,2.208834254
KON07,68504.76794,33141.11339,2.06706296
KON08,168.9873649,29493.39042,0.005729669
KON09,6584.141015,30766.29329,0.214005014
KON10,0,154.7093199,0
KOT01,3554.027484,29184.67009,0.121777203
KOT02,74.10512922,8571.190691,0.008645838
KOT03,46725.11649,43940.36503,1.063375702
KOT04,555.542693,12826.59318,0.043311789
KOT05,16007.41632,35473.12108,0.451254804
KOT06,0,3357.474889,0
KOT07,0,2626.258381,0
KOT08,0,1689.197056,0
KOT09,44.15045885,3698.317982,0.011937983
KOT10,0,2555.79188,0
KOU01,35901.57544,32916.63604,1.090681788
KOU02,5324.694579,27034.86462,0.196956584
KOU03,13814.12767,25046.45226,0.551540295
KOU04,74932.74033,65552.66827,1.143092147
KOU05,0,934.0818617,0
KSU03,314460.9316,86833.09351,3.621441077
KSU05,67568.87971,48851.18506,1.383157433
NAR04,129331.3819,24294.45653,5.323493521
NAR05,49822.75077,27947.90504,1.782700732
NAR06,119475.5851,73470.3119,1.626175009
NAR07,134859.0186,67571.52651,1.995796537
NAR08,225124.0554,34542.50517,6.517305399
NAR09,32184.38225,57315.51189,0.56153005
NAR10,202321.8056,49283.97287,4.105225164
NOK01,132794.3727,62442.94696,2.126651274
NOK02,82231.4521,40175.87933,2.046786616
NOK03,56917.94364,53174.50362,1.070399153
NOK04,93508.19902,43141.6546,2.167469001
NOK05,96866.31611,45431.08514,2.13215942
NOK06,150680.4326,41139.08531,3.66270741
NOK07,163492.6833,44157.60925,3.702480413
NOK08,0,237.9396241,0
NOK09,231.4403341,25877.7067,0.008943618
NOK10,22933.09049,26028.93297,0.881061491
NRA01,8223.278349,13500.11957,0.609126334
NRA02,462.4758079,13109.45838,0.035278026
NRA03,438.1964083,12056.57864,0.036345005
NRA04,40586.20499,30971.8852,1.310420878
NRA05,3399.112324,6503.242858,0.522679592
NRA06,4852.418794,7702.95477,0.629942527
NRA07,1314.664418,12208.72784,0.107682343
NRA08,2268.11465,5617.86951,0.40373217
NRA09,1658.761889,10063.34596,0.164832045
NRA10,1921.990587,15376.6815,0.124993848
NRB01,2510.095225,10295.45383,0.243806176
NRB02,5812.784516,18335.18055,0.317029031
NRB03,3435.600301,13719.9085,0.250409855
NRB04,4797.247156,22098.51617,0.217084582
NRB05,5300.139262,9680.421145,0.547511227
NRB06,1348.551233,19171.88891,0.07034003
NRB07,168.5627309,13736.29923,0.012271335
NRB08,3811.602917,11321.5392,0.336668261
NRB09,7309.95546,31676.66788,0.230767816
NRB10,9949.386258,25159.27262,0.395456038
NRC01,179734.1718,14830.96763,12.11884324
NRC02,4918.085409,9971.657643,0.493206404
NRC03,4354.906839,13475.06605,0.323182597
NRC04,238893.1695,29067.90763,8.218450827
NRC05,107963.6289,53114.06678,2.032674872
NRC06,2459.715057,7728.836157,0.318251676
NRC08,180761.8905,47628.47838,3.795248066
NRC09,21086.3703,40687.40352,0.518253034
NRC10,10473.95666,26486.61988,0.395443311
NRD02,15751.669,44242.92585,0.356026838
NRD03,6848.196942,18220.2294,0.37585679
NRD04,45820.37589,70757.44921,0.64756964
NRD05,0,24.08708281,0
NRD06,2264.383372,9912.831332,0.228429527
NRD07,12732.80756,30364.4475,0.419332759
NRD08,943.2838693,29177.6082,0.032329033
NRD09,3126.239853,11383.36008,0.274632431
NRE01,29533.77182,44866.77294,0.658254871
NRE02,1813.911845,15514.14318,0.116919886
NRE03,31242.00797,28591.11633,1.092717319
NRE04,4170.24614,18236.78175,0.228672262
NRE05,0,44.53261633,0
NRE1T,0,3.906000452,0
NRU01,7302.251839,14786.00873,0.49386227
NRU02,2149.192226,10068.15073,0.213464447
NRU03,13154.20281,11881.9852,1.107071132
NRU04,627.6833801,14467.1531,0.043386793
NRV02,8684.484045,39260.93127,0.221199135
NRV03,4592.462889,16086.81057,0.285480013
NRV04,27708.46708,29149.79406,0.950554471
NRV05,12517.10931,5697.61963,2.196901535
PCA01,84807.1235,47903.89176,1.770359785
PCA02,211847.1761,82559.541,2.565992658
PCA03,5932.323854,15457.98302,0.383770887
PCA04,3497.350245,23030.74963,0.151855684
PCA05,919.032979,15412.43335,0.059629324
PCA06,4804.850872,10698.20449,0.449126849
PCA07,125985.4339,70375.08312,1.790199433
PCA08,1474.883743,18411.37404,0.080107207
PCA09,108968.5765,70707.57954,1.541115921
PCA10,62430.1678,46089.20174,1.354550859
PCB02,1451.720797,17174.09249,0.084529695
PCB03,28097.69445,39160.77745,0.717495828
PCB04,48165.79583,46716.70962,1.031018585
PCB06,392.3032862,16354.80348,0.023987038
PCB07,48057.60452,40296.38448,1.192603385
PCB08,36540.65075,46737.60634,0.781825464
PCB1C,0,6.713328059,0
PCB2T,0,3.462139172,0
PCC01,10272.63631,18425.14305,0.557533599
PCC02,0,14096.76119,0
PCC03,35361.78882,71480.69179,0.494704065
PCC04,4312.468508,80406.90669,0.053633061
PCC05,27974.49018,73986.98065,0.378100173
PCC06,47868.38126,33181.43521,1.4426254
PCC07,6126.863703,10945.28286,0.559772075
PCC08,17472.36242,43158.41433,0.404842548
PCC09,94464.47978,86770.367,1.088672124
PCC10,0,218.5310546,0
PCC2C,0,6.942,0
PCS01,0,14.53355469,0
POU01,438097.5232,190151.5375,2.303938895
POU02,69589.97135,40867.48534,1.702819999
POU04,26822.88832,26642.5654,1.006768227
POU05,4.808626415,19734.96442,0.00024366
POU1T,0,16.70127868,0
PST01,115454.5022,49330.70801,2.340418511
PST02,177613.3771,24776.83531,7.168525556
PST03,110769.506,38788.11898,2.855758641
PST04,164850.55,38040.29523,4.333577039
PST05,74889.18472,53245.49428,1.406488675
PST06,83861.85026,40844.18516,2.053213938
PST07,0,105.0073906,0
PST08,170477.0923,20314.22431,8.392006004
PST1C,0,5.330175504,0
PVA01,5.118486384,81.15252322,0.063072424
PVA02,102247.4814,6450.101613,15.85207297
PVA03,5.22881805,38.66474637,0.135234769
PVA04,49622.39199,31432.64445,1.578689699
PVA05,153009.1975,34804.33239,4.396268712
PVA06,139734.5879,28694.7208,4.869696724
PVA07,3.759198316,85.70763614,0.043860716
PVA08,228184.7906,27452.78792,8.311898644
PVA09,58001.19509,36247.31967,1.600151284
PVA10,67910.27805,31762.08852,2.138092337
PVA1C,0,5.035333822,0
PVA1T,0,2.205513178,0
PVA2C,0,5.081906788,0
PVA2T,0,2.208671061,0
QKA01,111424.5222,81717.50184,1.363533144
QKA02,0,3502.674313,0
QKA03,0,73.50847684,0
QKA04,18510.73661,15306.26665,1.209356732
QKA05,29541.57902,38434.61174,0.768619161
QKA06,58929.04674,19366.47197,3.042838512
QKA07,36279.71373,15656.68747,2.317202397
QKA08,0,127.6558765,0
QKA09,0,141.218369,0
QKA10,737.0248268,12101.76909,0.060902238
QKA2B,0,13.23649907,0
SAK02,0,4.071285552,0
SAK03,109277.6174,32028.74474,3.411860762
SAK04,139087.3969,47416.82812,2.93329188
SAK05,186391.115,18909.79519,9.856855301
SAK06,104356.8475,11124.42428,9.380876249
SAK07,145123.2364,34554.47234,4.19983946
SAK09,36842.52454,11827.43354,3.115005839
SAK10,0,3.259146573,0
SAM03,0,153.5306506,0
SAM04,235027.2461,30846.09326,7.619352121
SAM05,190438.7428,40080.63935,4.751389844
SAM07,257395.9295,40437.86471,6.365220601
SAM08,0,200.5962851,0
SAM09,144587.4958,31239.49595,4.628355594
SAM10,0,196.3548428,0
SAM1C,0,6.296631421,0
SAM2C,0,2.885380378,0
SFA01,25554.08152,23857.89311,1.071095482
SFA02,3295.568986,14923.23021,0.220834829
SFA03,18619.88542,18091.71228,1.029194204
SFA04,40768.94153,43252.76419,0.942574245
SFA05,128552.0784,59470.41998,2.161613765
SFA06,13893.40285,24225.63068,0.573500151
SFA07,5901.631134,38971.68227,0.151433831
SFA08,56591.66883,36287.09163,1.559553723
SFA09,35724.39398,12335.28658,2.896113823
SFA10,3.637159606,7297.488268,0.000498413
SFA1C,0,6.013,0
SFA2C,0,4.060031654,0
SUA01,62.10403666,8783.97264,0.007070154
SUA02,57060.27543,30467.90848,1.872799226
SUA03,237466.725,29900.29207,7.941953358
SUA04,7074.092898,15883.90337,0.445362373
SUA05,2528.121681,18656.30566,0.135510306
SUA06,5228.375361,21920.46995,0.23851566
SUA07,2970.291916,13022.92638,0.228081756
SUA08,99450.83576,13030.55588,7.632125345
SUA09,88299.44267,46134.73197,1.913947234
SUA10,200855.0224,36613.70488,5.485787988
SUB01,8970.458088,24842.44418,0.361094022
SUB02,105249.9672,35888.44639,2.932697785
SUB03,38663.34142,18433.79975,2.097415723
SUB04,196372.6318,49966.59528,3.930078299
SUB05,0,133.0578181,0
SUB06,2996.410206,16388.41701,0.182837074
SUB07,0,151.4587062,0
SUB08,42174.32618,38062.29466,1.108034252
SUB09,1784.191475,15010.04231,0.118866519
SUB10,264950.6916,70915.76179,3.736132629
TPK01,10.55942593,26.99595609,0.391148433
TTU01,90986.51329,75568.17389,1.204032182
TTU02,45926.11428,24664.59947,1.862025545
TTU03,165525.8266,33807.28875,4.896157981
TTU04,182132.5081,55297.59155,3.293678857
TTU05,0,125.4091895,0
TTU06,0,250.0303158,0
TTU07,118260.6522,58893.11252,2.008055733
TTU08,143285.1692,54128.7473,2.647117776
TTU09,85896.11002,35495.13278,2.419940518
TTU10,53855.94311,20830.84167,2.585394482
TTU1C,0,6.237963176,0
TTU2C,0,4.117248376,0
XNU01,43.63975763,0,0
YEN01,0,209.9651107,0
BSP01,48412.6586,23322.71299,2.07577303
BSP02,82408.02456,48667.94175,1.693271209
BSP03,0,93.67630631,0
BSP04,147273.741,75162.18686,1.959412667
BSP05,40708.66205,56925.3246,0.715123934
BSP06,35603.1913,74938.7265,0.475097362
BSP07,103342.5001,116257.8911,0.888907403
BSP08,27.46269808,14708.19091,0.00186717
BSP09,50811.39964,49320.58752,1.030226974
BSP10,48850.8547,45584.367,1.071658069
BSR01,161110.0161,46772.59885,3.444538471
BSR02,111286.1797,107676.2414,1.033525857
BSR03,0,247.4124975,0
BSR04,0,117.4552393,0
BSR05,30315.26218,28614.87242,1.059423286
BSR06,7154.362248,21713.42454,0.329490276
BSR07,11899.59475,32801.23778,0.362778833
BSR08,0,118.8498233,0
BSR09,21824.72015,37487.29673,0.582189756
BSR10,7106.959125,20719.09271,0.343014978
CAA01,0,34.82232747,0
CAA02,0,37.25946496,0
CAA03,32553.1643,66289.58979,0.49107506
CAA04,793.6360123,8243.770862,0.096270994
CAA05,7471.453956,37680.12919,0.198286315
CAA06,17181.63723,55527.17323,0.309427551
CAA08,2.184409531,1262.359816,0.001730418
CAA09,185.8289174,8086.697066,0.022979582
CAA10,35832.50603,39761.68318,0.901181821
CAB01,23688.65932,59569.78437,0.397662331
CAB02,30190.96992,39496.49214,0.764396236
CAB03,10424.61252,30306.35492,0.343974475
CAB04,592.3590656,29861.23119,0.019837061
CAB05,4289.14057,11554.11506,0.371221902
CAB06,158744.0696,79490.99686,1.997006905
CAB07,59829.59649,58339.92555,1.02553433
CAB08,1734.53416,27979.63779,0.061992731
CAB09,4656.650929,22001.43767,0.21165212
CAB10,6464.553528,10756.73834,0.600977111
CAU01,696.7020343,2133.484649,0.326555916
CAU02,0,3368.100937,0
CAU03,0,4242.680159,0
CAU04,0,64.07622967,0
CAU05,3660.428399,18217.87689,0.200925081
CBN01,12294.88807,18694.74654,0.657665406
CBN02,63394.84018,31114.26218,2.037484926
CBN03,129213.2948,57122.07043,2.262055522
CBN04,19631.43096,34889.20786,0.562679183
CBN05,131582.1679,29901.10784,4.400578353
CBN06,111556.6254,27741.55539,4.021282292
CBN07,0,67.13614495,0
CBN08,60180.5032,28307.55273,2.125952171
CBN09,7924.235328,14058.79825,0.563649551
CBN10,154282.1279,45640.28247,3.3803938
CPA01,5301.579449,20582.35204,0.257578893
CPA02,476231.2757,114606.8522,4.155347315
CPA03,25452.03438,26448.52592,0.962323362
CPA04,108782.8985,56462.43893,1.926641862
CPA05,7999.551952,5125.315447,1.560792118
CPA06,53674.83515,56452.59221,0.950794871
CPA07,34084.58155,39062.01938,0.872576024
CPA08,3061.927011,23062.70861,0.132765282
CPA09,247751.329,130321.3378,1.901080309
CPA10,104950.2604,35580.79961,2.949631866
CPB06,714.4239309,7528.652857,0.094893993
CPB07,56411.20033,50155.13496,1.124734294
CPB08,23554.22475,27299.07233,0.862821435
CPB09,35213.42865,24453.96711,1.439988387
CPB10,12586.90395,41056.61337,0.306574335
DNA01,63518.73679,50838.21686,1.249428889
DNA02,26911.9209,42909.76993,0.627174672
DNA03,297.0779215,25323.56721,0.011731283
DNA04,37640.88076,73040.44871,0.515342956
DNA05,16159.02272,68174.77879,0.237023471
DNA06,61333.49114,56425.93132,1.086973484
DNA07,26781.41081,49722.56889,0.538616797
DNA08,0,143.2229819,0
DNA09,53133.70276,70431.85643,0.754398726
HUB01,316738.454,101195.4345,3.129967824
HUB02,18074.84907,60154.71527,0.300472689
HUB03,12331.00825,21034.84876,0.586218061
HUB04,11806.48144,26446.37618,0.446430973
HUB05,14335.87854,51581.40152,0.277927278
HUB06,10442.17181,40214.87969,0.259659407
HUB07,166.7058741,13489.94565,0.012357787
HUB08,15604.8336,41041.77437,0.380218298
HUB09,760.4419232,14080.03023,0.054008543
HUB10,491.2761537,15371.65616,0.031959871
HUC01,6730.048516,27563.8646,0.244162008
HUC02,1947.170436,10714.73746,0.181728245
HUC03,8363.763577,30254.757,0.27644458
HUC04,9465.327144,17407.02771,0.543764697
HUC05,13986.91855,28706.40509,0.487240339
HUC06,288.7312643,7840.813668,0.036824146
HUC07,472.7242863,11405.05979,0.041448646
HUC08,0,67.81552594,0
HUC09,0,5945.792585,0
HUC10,13940.56434,31122.04057,0.447932208
HUU01,0,50.65163496,0
HUU02,0,50.11498332,0
HUU03,0,50.52435569,0
HUU04,0,51.27523222,0
HUU05,0,51.79232561,0
KDA01,228332.1913,73373.84055,3.111901866
KDA02,83313.95453,30910.84397,2.695298602
KHY01,22952.63779,31716.71775,0.723676327
KHY02,53020.52267,52986.54985,1.000641159
KHY03,0,114.1537035,0
KHY04,876.9041402,12927.42411,0.067832859
KHY05,9619.139757,17391.72237,0.553087242
KHY06,62727.2835,42656.75316,1.470512377
KHY07,0,92.85693532,0
KHY08,58398.91582,40463.21447,1.443259429
KHY09,75.29312249,10038.06433,0.007500761
KHY10,474.6932017,16639.57883,0.028527958
KHZ01,21.535783,6663.969673,0.003231675
KHZ02,8030.113855,19546.72358,0.410816361
KHZ03,0,120.2481813,0
KHZ04,1727.431187,16896.68695,0.102234905
KHZ05,4343.515716,6532.27924,0.664931115
KHZ06,1113.445449,10927.76161,0.101891448
KHZ07,118237.665,57040.57139,2.072869576
KHZ08,0,288.5110659,0
KHZ09,5785.164155,17901.97279,0.323157912
KHZ10,1808.390302,16297.59442,0.110960566
KUA02,15871.55417,38247.24725,0.414972457
KUA04,65126.68634,39449.14364,1.650902411
KUA05,142120.2503,20705.95776,6.86373709
KUA06,30025.96495,13446.93634,2.232922369
KUA07,59859.04725,19952.54378,3.000070963
KUA08,265.1888233,14425.86084,0.018382877
KUA09,58012.56696,49264.14605,1.177581905
KUA10,71813.81982,25298.5942,2.838648632
KUR01,77954.53287,115820.5514,0.673063044
KUR02,0,79.03244748,0
LSA01,144787.4747,62298.22127,2.324102867
LSA02,289096.4806,84450.51859,3.423264717
LSA03,152804.0502,54377.51874,2.810059261
LSA04,154757.6273,90347.14366,1.712922192
LSA05,44969.89577,51669.14733,0.870343292
LSA06,116301.2428,61328.26543,1.896372609
LSA07,121417.3516,49106.84708,2.472513688
LSA08,29278.47302,41781.36256,0.700754385
LSA09,144033.7634,84130.96193,1.712018501
LSA10,125051.8789,62146.19413,2.012221032
PBA01,47504.89237,46362.89828,1.024631637
PBA02,316.1989112,14729.89449,0.021466475
PBA03,15837.29999,26339.07202,0.60128542
PBA04,49410.56708,87510.81989,0.564622376
PBA05,39555.16384,68290.43649,0.579219666
PBA06,87746.97694,63204.06761,1.388312181
PBA07,46232.12319,36448.0492,1.268438893
PBA08,38791.35821,24524.97364,1.581708457
PBA09,2547.064477,15317.23705,0.166287462
PBA10,34637.81828,63425.4754,0.546118386
PBA11,811.1674031,19309.19584,0.042009383
PBB01,48949.3645,71304.91937,0.686479487
PBB02,54756.44741,105472.221,0.519155156
PBB03,19683.48941,38248.10357,0.514626545
PBB04,40666.29047,7019.78982,5.793092317
PBB05,58292.18561,3854.324213,15.12384075
PDA02,64272.07776,3336.994381,19.26046928
PDA03,21464.20531,28749.523,0.746593441
PDA04,19681.19044,3962.567767,4.966776997
PDA05,39475.95756,53610.51068,0.736347352
PDA06,2375.095536,19539.12025,0.12155591
PDA07,139868.4333,50165.78689,2.788123979
PDA08,8584.416625,19123.10835,0.448902786
PDA09,2729.661665,13881.70125,0.196637402
PDA10,117441.544,39138.37735,3.000674834
PNA01,75620.47375,33435.06165,2.261711809
PNA02,91378.25784,54679.3718,1.6711651
PNA03,27068.35898,19232.36201,1.407438096
PNA04,0,31.29178847,0
PNA05,583.8757371,13690.77301,0.04264739
PNA06,22569.65226,30805.60309,0.732647636
PNA07,20291.69363,17660.35498,1.148996929
PNA08,45359.07719,25996.27795,1.744829674
PNA09,97648.24646,20129.59619,4.850978903
PNA10,100959.8619,56368.03946,1.791083437
PTH01,42625.85037,27933.40305,1.525981288
PTH02,36261.92507,18060.21598,2.007834519
PTH03,22642.70825,16464.25829,1.375264397
PTH04,41656.46139,74970.93106,0.555634841
PTH05,623.1279474,18953.62806,0.032876447
PTH06,27833.71213,81573.81698,0.341208897
PTH07,55640.56165,44918.8214,1.238691486
PTH08,24246.14645,38801.84475,0.624870972
PTH09,2545.958668,14234.59345,0.17885714
PTH10,28269.4161,29789.02337,0.948987677
PTR01,26625.62016,45916.61163,0.579869011
PTR02,19514.10645,31925.78853,0.611233343
PTR03,29479.08594,65054.26508,0.453146091
PTR04,1138.955834,7468.430339,0.152502706
PTR05,2505.852368,15671.89759,0.159894636
PTR06,67.27077245,9921.429145,0.006780351
PTR08,495.4474237,10065.8903,0.049220428
PTR09,11140.83885,28206.31592,0.394976745
PTR10,7768.107852,23496.32693,0.330609455
PTS01,7666.991587,20807.18685,0.368478048
PTS02,111501.0808,61999.50706,1.798418827
PTS03,0,4243.115734,0
PTS04,0,116.9751399,0
PTS05,0,534.5142075,0
PTS06,0,97.07266363,0
PTS07,0,58.68779591,0
PTS08,0,118.3721563,0
PTS09,0,100.023872,0
PTS10,0,99.56094142,0
RBA01,23915.32597,20907.38918,1.143869556
RBA02,5585.636122,24215.4156,0.230664475
RBA03,2672.019684,3374.523154,0.791821411
RBA04,6584.467607,6588.908988,0.999325931
RBA06,2672.368039,11385.97241,0.234707054
RBA08,1955.10886,5608.388906,0.348604366
RBA09,2324.30309,5670.918497,0.409863604
RBB01,4362.039517,22139.58809,0.197024421
RBB02,6102.150333,27676.98734,0.220477404
RBB03,105593.0409,56738.26879,1.861055037
RBB04,62717.43843,24065.57068,2.606106428
RBB05,12227.16602,24308.32483,0.503003235
RBB06,55448.29717,23769.53725,2.332746178
RBB07,111637.626,52360.33471,2.132102986
RBB08,53477.93398,40085.69421,1.334090254
RBB09,34426.04345,75200.13642,0.4577923
RBC01,0,64.42932934,0
RBC02,0,38.39616232,0
RBC03,0,70.81393258,0
RBC04,0,40.18130771,0
RBC05,0,97.8584289,0
RBC06,0,128.7626674,0
RBC07,0,95.95279228,0
RBC08,0,149.6924441,0
RBC09,0,77.42619359,0
RBC10,0,148.3790149,0
RBU02,31484.05032,33453.29594,0.941134481
RBU03,72648.3721,51577.29498,1.408533971
RBU04,0,23.21145446,0
RIU01,0,899.2709366,0
RIU02,114.5869093,6726.38901,0.017035427
RIU03,28.07701258,3660.759535,0.007669723
RIU04,0,2449.019988,0
RNA01,16239.4609,16482.77784,0.985238111
RNA02,74044.78434,145571.6964,0.508648221
RNA03,45604.51008,100311.4743,0.454629048
RNA04,373.760081,140.5372123,2.659509712
RNA05,32403.05183,66469.06506,0.487490712
RNA06,24033.69467,43757.51646,0.549247229
RNA07,14286.82238,9638.721814,1.482232049
RNB01,1727.113576,31153.40311,0.055439002
RNB02,601.2870552,15185.26317,0.039596749
RNB03,3860.683044,31032.77038,0.124406651
RNB04,111822.9329,126435.1264,0.88442932
RNB05,5540.020231,31409.93941,0.176377934
RNB06,408.405177,22332.4919,0.018287488
RNB07,79.86004873,11943.51532,0.006686478
RNB08,1040.169507,16890.49853,0.061583115
RNB09,39313.70125,93150.04911,0.422047027
RNB10,3890.072002,29470.66903,0.131998089
SSA01,8784.143367,1938.385664,4.531679909
SSA03,4544.917696,32024.94401,0.141918053
SSA04,7754.314124,40448.29615,0.19170929
SSA05,74252.06428,30774.30278,2.412794363
SSA06,1725.87616,565.682151,3.050964499
SSA08,13.54082589,4235.854843,0.003196716
SSA09,8090.090867,31453.93669,0.257204398
